Stanowisko ds. przyznawania i wypłat zasiłków_Tczew,ZUS,"West Bunghmun, Mizoram, India","Nazwa jednostki organizacyjnejZUS Oddział w GdańskuNazwa komórki organizacyjnejWydział ZasiłkówMiejsce pracyZUS Inspektorat w TczewieAdres miejsca pracyul. Jagiellońska 55, 83-110 TczewWojewództwopomorskieNazwa stanowiska pracy wg. regulaminu organizacyjnegoStanowisko ds. przyznawania i wypłat zasiłków_TczewZadaniaZakres zadań wykonywanych na stanowisku pracyZapewnia opracowanie decyzji dotyczących przyznania świadczeń pieniężnych w razie choroby i macierzyństwa z ubezpieczenia chorobowego i świadczeń z tytułu choroby z ubezpieczenia wypadkowego oraz zasiłków pogrzebowych, wypłacanych przez Zakład, a w Oddziale zapewnia także wypłatę świadczeńWymaganiaWymagania formalne określone na oferowanym stanowiskuWymagania Niezbędnewykształcenie średnieWymagania Mile Widzianewykształcenie wyższe (ekonomia, rachunkowość, administracja, ubezpieczenia społeczne)minimum 6 miesięcy pracy związanej z obsługą finansowąWymagania dodatkowepodstawowa znajomość przepisów ustawy o systemie ubezpieczeń społecznychpodstawowa znajomość ustawy o świadczeniach pieniężnych z ubezpieczenia społecznego w razie choroby i macierzyństwapodstawowa znajomość ustawy o emeryturach i rentach z FUS w zakresie wypłaty zasiłków pogrzebowych oraz potrąceniach i egzekucji ze świadczeńumiejętność obsługi pakietu MS OfficeWymagane DokumentyCVlist motywacyjny ze wskazaniem stanowiska, o które kandydat się ubiegaskany dokumentów potwierdzających wymagane wykształceniePowyższe dokumenty należy przesłać przez formularz aplikacyjny wybierając Aplikuj na dole ofertyTermin składania ofert - 4 stycznia 2024 r.Dodatkowe Informacjeumowa na czas zastępstwaproces rekrutacji obejmować będzie rozmowę kwalifikacyjną (przeprowadzoną w siedzibie Inspektoratu ZUS w Tczewie lub w formie zdalnej przez komunikator internetowy - wywiad on-line) oraz sprawdzenie wiedzy niezbędnej na oferowanym stanowisku, w zakresie podanym w ogłoszeniuoferty wysłane po terminie nie będą rozpatrywanekontaktujemy się e-mailowo lub telefonicznie tylko z kandydatami spełniającymi wymagania formalneoferta niekompletna nie będzie rozpatrywanado składania dokumentów zachęcamy osoby z niepełnosprawnościamimiejsce wykonywania pracy: Inspektorat ZUS w Tczewie ul. Jagiellońska 55 83-110 TczewTermin, do którego należy składać dokumenty04-01-2024OferujemyDo aplikowania zachęcamy osoby z niepełnosprawnościami. Stwarzamy pracownikom optymalne środowisko pracy, uwzględniając ich potrzeby. Istnieje możliwość dostosowania stanowiska pracy i jego wyposażenia do indywidualnych potrzeb osób z niepełnosprawnościami.Wyposażenie Stanowiska Pracysprzęt komputerowysprzęt biurowyWarunki Wykonywania Pracyspełniają warunki określone wymogami bhp i ppoż.polegają na obsłudze komputera powyżej 4 godzin na dobękonieczność poruszania się po całym obiekciebudynek 4-piętrowy z windą oraz pomieszczeniami sanitarnymi dostosowanymi do potrzeb osób niepełnosprawnychstanowisko pracy zlokalizowane w pomieszczeniach biurowych na 2 piętrzeprzy wejściu do budynku znajduje się pochylniadrzwi przy wejściu do budynku otwierają się automatycznie.Lista Kandydatów Spełniających Wymagania FormalneDiana Zieman, OsiecznaJagoda Kosecka, TczewJustyna Geiger, SubkowyKarolina Stępień, Starogard GdańskiKatarzyna Rembiasz, TczewMaja Szczuplińska, RokitkiMarcelina Bzowska, TczewMonika Markowska, TczewMonika Pawelczyk, TczewShow moreShow less",https://in.linkedin.com/jobs/view/stanowisko-ds-przyznawania-i-wyp%C5%82at-zasi%C5%82k%C3%B3w-tczew-at-zus-3803330109?refId=O7xH9e%2BNdTwzBTeqF0bCpg%3D%3D&trackingId=RLUKA1uYqCeZa3%2FNtWLCDw%3D%3D&position=19&pageNum=3&trk=public_jobs_jserp-result_search-card
Nxtwave - Senior Associate - Student Engagement,NxtWave,"Sambhal, Uttar Pradesh, India",,https://in.linkedin.com/jobs/view/nxtwave-senior-associate-student-engagement-at-nxtwave-3805353444?refId=O7xH9e%2BNdTwzBTeqF0bCpg%3D%3D&trackingId=qICzCXc1M0mILP5ZkAY4WA%3D%3D&position=20&pageNum=3&trk=public_jobs_jserp-result_search-card
Marketing Manager,Network18 Media & Investments Limited,"Gurugram, Haryana, India",,https://in.linkedin.com/jobs/view/marketing-manager-at-network18-media-investments-limited-3806592108?refId=O7xH9e%2BNdTwzBTeqF0bCpg%3D%3D&trackingId=3gvlknRNgjfQ7d7fp2Z2CA%3D%3D&position=21&pageNum=3&trk=public_jobs_jserp-result_search-card
Buyer - Fashion,FirstCry.com (BrainBees Solutions Pvt. Ltd.),"Mumbai, Maharashtra, India","Job DescriptionDelivering world class product/brand presentation basis gaps identified in the assortment.Delivering & developing the provision of KPIs reporting, daily/weekly review of sales, stock covers, inward tracking, conversions, sell-thrusProviding guidance & share product feedback to the senior buyer on the basis of trend forecasts and current buy plansExpected to be abreast with latest fashion trends, innovations, product development,brand moves for middle east as a marketManaging end to end process of GO LIVE & defining the critical path for the ranges & ensuring timely inwards & excellent photography & marketing assets.Liase between all brand teams to ensure option planned deliveries in timeMonitoring & reporting on sales performance, recommend improvements in the range, pricing and margins.Proactively conduct competitor analysis to ensure a competitive advantageAnalyzing sales returns and finding solutions to reduce return rateCo-ordinating with different brand teams & finance team to ensure all HS codes are uploaded against all skus for smooth flow of export and ordering processBe sharp, analytical, and thoughtful. Thoroughly thinks through problems to come up with solutions.Proven ability to successfully thrive in an ambiguous environment and changing market conditions.Takes initiative. Doesn't wait to be asked. Plans efficiently while avoiding analysis paralysis.Strong team player, acts like an owner, and ultimately focused on delivering results with high standards.High attention to detail and proven ability to manage multiple, competing priorities simultaneously.Superior verbal and written communications skills; particularly, the ability to deliver analysis in a clear and actionable format. Deliver effective presentations of findings and recommendations to multiple levels of stakeholders.Show moreShow less",https://in.linkedin.com/jobs/view/buyer-fashion-at-firstcry-com-brainbees-solutions-pvt-ltd-3806599288?refId=O7xH9e%2BNdTwzBTeqF0bCpg%3D%3D&trackingId=qUUXaKjtMyoDogLzEQuJAQ%3D%3D&position=22&pageNum=3&trk=public_jobs_jserp-result_search-card
Nxtwave - Program Manager - Lead Generation - Education,NxtWave,"Hyderabad, Telangana, India","About The CompanyNxtWave is revolutionizing the 21st-century job market by transforming youth into highly skilled tech professionals irrespective of their educational background with our CCBP 4.0 programs.By offering vernacular content and interactive learning, NxtWave is breaking the entry barrier for learning tech skills. Learning in their mother tongue helps learners achieve higher comprehension, deeper attention, longer retention, and greater outcomes.NxtWave was founded by Rahul Attuluri (Ex Amazon, IIIT Hyderabad), Sashank Reddy (IIT Bombay), and Anupam Pedarla (IIT Kharagpur).NxtWave helps Indian undergraduate students to get high-paid tech jobs, NxtWave has grown fast and established a Student Community of more than 2 lakh students from 3000+ colleges across India. In the last 12 months, CCBP 4.0 learners have been hired by 1500+ companies including Amazon, Accenture, IBM, Bank of America, TCS, Deloitte, and more.Know more about NxtWave - https://www.ccbp.inJob DescriptionAs a program Manager at NxtWave, you will play a crucial role in our organization's growth and success. You will be responsible for setting up new lead generation channels, managing operations, defining playbooks, analyzing day-to-day outcomes, and leading a team to achieve outstanding results. We are looking for a dynamic individual with 1 to 5 years of experience who can contribute to our mission.Key ResponsibilitiesDevelop and implement strategies to establish new lead channels, ensuring a consistent flow of potential customers.Manage daily operations to streamline processes and enhance overall efficiency.Define and refine sales playbooks and processes to optimize the sales cycle.Analyze data and outcomes to track progress and make data-driven decisions.Lead and motivate a team to consistently meet and exceed targets.Collaborate with cross-functional teams to align with company goals and objectives.Seek opportunities for continuous improvement and growth within the Bachelor's degree in a relevant field; an MBA is a plus.1 to 5 years of experience in program management, with a preference for experience in the edtech or related industry.Proven track record in setting up lead channels, managing operations, and achieving sales targets.Strong analytical and problem-solving skills.Exceptional leadership and communication abilities.Detail-oriented with a focus on results and outcomes.Work location: Hyderabad (Work from Office)(ref:updazz.com)Show moreShow less",https://in.linkedin.com/jobs/view/nxtwave-program-manager-lead-generation-education-at-nxtwave-3805354138?refId=O7xH9e%2BNdTwzBTeqF0bCpg%3D%3D&trackingId=a%2BS69klsS36its3OI8rd9A%3D%3D&position=23&pageNum=3&trk=public_jobs_jserp-result_search-card
Firstcry.com - Executive - Online Marketing,FirstCry.com (BrainBees Solutions Pvt. Ltd.),"Pune, Maharashtra, India","Create effective cross-channel user engagement automated flow (Journey's) via Messages like Push Notifications, Web Push to achieve business' revenue objectives.Create Personalised, Engaging, Innovative Content to drive all marketing channels.Create and analyze daily reports to continuously improve CTRs & Revenue.Coordinate and work with internal stakeholders and cross-functional teamsResearch and analyze market trends and competitor activities to identify opportunities for growth and innovation(ref:updazz.com)Show moreShow less",https://in.linkedin.com/jobs/view/firstcry-com-executive-online-marketing-at-firstcry-com-brainbees-solutions-pvt-ltd-3805353229?refId=O7xH9e%2BNdTwzBTeqF0bCpg%3D%3D&trackingId=Z9mYny7v1nnhM70iKA8tQw%3D%3D&position=24&pageNum=3&trk=public_jobs_jserp-result_search-card
Stanowisko ds. ustalania świadczeń międzynarodowych i korespondencji - Grudziądz,ZUS,"West Bunghmun, Mizoram, India",,https://in.linkedin.com/jobs/view/stanowisko-ds-ustalania-%C5%9Bwiadcze%C5%84-mi%C4%99dzynarodowych-i-korespondencji-grudzi%C4%85dz-at-zus-3803713202?refId=O7xH9e%2BNdTwzBTeqF0bCpg%3D%3D&trackingId=OIVvj8C3Kqor9sSoCwnlWg%3D%3D&position=25&pageNum=3&trk=public_jobs_jserp-result_search-card
Stanowisko ds. ustalania świadczeń międzynarodowych i korespondencji - Grudziądz,ZUS,"West Bunghmun, Mizoram, India",,https://in.linkedin.com/jobs/view/stanowisko-ds-ustalania-%C5%9Bwiadcze%C5%84-mi%C4%99dzynarodowych-i-korespondencji-grudzi%C4%85dz-at-zus-3803713202?refId=trOQgDfJyK9WGZC6UGATlg%3D%3D&trackingId=ucaI67t%2BKzu5uxNdJBdgEg%3D%3D&position=1&pageNum=4&trk=public_jobs_jserp-result_search-card
Stanowisko ds. nadzoru i zarządzania jakością w obszarze prewencji - lekarz,ZUS,"Bankura, West Bengal, India","Nazwa jednostki organizacyjnejZUS I Oddział w PoznaniuNazwa komórki organizacyjnejDepartament Prewencji i RehabilitacjiMiejsce pracyZUS I Oddział w PoznaniuAdres miejsca pracyul. Dąbrowskiego 12, 60-908 PoznańWojewództwowielkopolskieNazwa stanowiska pracy wg. regulaminu organizacyjnegoStanowisko ds. nadzoru i zarządzania jakością w obszarze prewencji - lekarzZadaniaZakres Zadań Realizowanych Na Stanowisku Pracyopracowuje, modyfikuje i wdraża rozwiązania systemowe w zakresie rehabilitacji leczniczej;opracowuje nowe i modyfikuje dotychczasowe programy rehabilitacji leczniczej; koordynuje opracowywanie założeń oraz dokumentacji konkursowej dotyczącej konkursów ofert na świadczenie usług rehabilitacyjnych, w tym przeprowadza kontrole w ramach konkursu ofert;weryfikuje prawidłowość realizacji umów przez dostawców usług z zakresu rehabilitacji leczniczej oraz przeprowadza kontrole w tym zakresie;definiuje standardy jakości usług, obsługuje skargi klientów i interwencje, a także udziela informacji i wyjaśnień klientom instytucjonalnym w sprawach związanych z rehabilitacją leczniczą.WymaganiaWymagania Niezbędnewykształcenie wyższe medyczne - lekarz medycynyminimum 3 lata doświadczenia pracy związanej z praktyką lekarską (wykonywanie zawodu lekarza), orzecznictwem lekarskim, działalnością naukową w dyscyplinach: nauki medyczne i nauki o zdrowiuminimum 4 lata stażu pracyMile Widzianewykształcenie wyższe medyczne - tytuł specjalisty (w szczególności w następujących specjalizacji: rehabilitacja medyczna, kardiologia, pulmonologia, neurologia, ortopedia i traumatologia narządu ruchu, reumatologia, otolaryngologia, audiologia i foniatria, psychiatria, zdrowie publiczne)Wymagania Dodatkoweznajomość programów MS Officeumiejętność podejmowania decyzjiinnowacyjnośćorientacja na jakośćwspółpracaWymagane DokumentyCVlist motywacyjnyskan dokumentu potwierdzającego wykształcenieskan świadectwa pracy dokumentującego wymagany staż pracy lub zaświadczenie o zatrudnieniu zawierające okres zatrudnienia, w przypadku pozostania w stosunku pracyskan dokumentu potwierdzającego wymagane doświadczenie zawodoweDokumenty należy przesłać przez formularz aplikacyjny wybierającAplikujna dole oferty.Dodatkowe Informacjemożliwość wykonywania pracy w jednostce terenowej Zakładu (praca będzie mogła być realizowana w siedzibie Centrali lub w innej placówce ZUS w całym kraju)poszukujemy osób do zatrudnienia w ramach 2 etatówproces rekrutacji obejmować będzie rozmowę kwalifikacyjną (przeprowadzoną w siedzibie Centrali ZUS lub w formie zdalnej przez komunikator internetowy - wywiad on-line)skontaktujemy się tylko z kandydatami spełniającymi wymagania formalneoferta niekompletna nie będzie rozpatrywanadokumenty nadesłane po terminie nie będą rozpatrywaneTermin, do którego należy składać dokumenty10-01-2024OferujemyOferujemystabilne zatrudnienie na podstawie umowy o pracęprzyjazną atmosferę w pracymożliwość rozwoju zawodowego poprzez udział w różnych formach szkoleń, warsztatów itp.bogaty pakiet benefitów (karty sportowe, dofinansowanie urlopu, nauki i kultury)system premiowyZakład Ubezpieczeń Społecznych jest pracodawcą przyjaznym osobom z niepełnosprawnościami. Stwarza pracownikom optymalne środowisko pracy, uwzględniając ich potrzeby. Istnieje możliwość dostosowania stanowiska pracy i jego wyposażenia do indywidualnych potrzeb osób z niepełnosprawnościami.Wyposażenie Stanowiska Pracysprzęt komputerowy,sprzęt biurowy.Warunki Wykonywania Pracyspełniają warunki określone wymogami bhp i ppoż.,polegają na obsłudze komputera powyżej 4 godzin na dobę, - budynek 3-piętrowy z windą oraz pomieszczeniami sanitarnymi dostosowanymi do potrzeb osób niepełnosprawnych,stanowisko pracy zlokalizowane w pomieszczeniach biurowych na parterze,miejsce pracy dostosowane do osób poruszających się przy pomocy wózka inwalidzkiego,wejście do budynku jest zorganizowane z poziomu chodnika,drzwi przy wejściu do budynku otwierają się automatycznie, natomiast drzwi do budynku, w którym zlokalizowane jest stanowisko pracy nie otwierają się automatycznie,w bezpośrednim sąsiedztwie wejścia do budynku znajdują się miejsca parkingowe dla osób z niepełnosprawnościami.Show moreShow less",https://in.linkedin.com/jobs/view/stanowisko-ds-nadzoru-i-zarz%C4%85dzania-jako%C5%9Bci%C4%85-w-obszarze-prewencji-lekarz-at-zus-3803327935?refId=trOQgDfJyK9WGZC6UGATlg%3D%3D&trackingId=PSJU97vda2YRiAqYnM9GwA%3D%3D&position=2&pageNum=4&trk=public_jobs_jserp-result_search-card
Stanowisko ds. ustalania świadczeń międzynarodowych i korespondencji - Grudziądz,ZUS,"West Bunghmun, Mizoram, India","Nazwa jednostki organizacyjnejZUS Oddział w ToruniuNazwa komórki organizacyjnejWydział Realizacji Umów MiędzynarodowychMiejsce pracyZUS Inspektorat w GrudziądzuAdres miejsca pracyul. Wybickiego 39, 86-300 GrudziądzWojewództwokujawsko-pomorskieNazwa stanowiska pracy wg. regulaminu organizacyjnegoStanowisko ds. ustalania świadczeń międzynarodowych i korespondencji - GrudziądzZadaniaPracownik na tym stanowisku, zapewnia opracowywanie spraw w ramach realizacji procesów dotyczących obsługi wniosków i korespondencji osób posiadających polskie i zagraniczne okresy ubezpieczenia, zainteresowanych uzyskaniem lub zmianą świadczeń emerytalno-rentowych podlegających koordynacji na podstawie umów międzynarodowych.WymaganiaNiezbędneWymagania formalne określone dla stanowiska pracy:wykształcenie średnie.Mile Widzianewykształcenie wyższe (ekonomia, administracja, ubezpieczenia społeczne, prawo),minimum 6 miesięcy pracy związanej z ustalaniem kapitału początkowego i praw do emerytur i rent.Wymagania Dodatkoweznajomość Ustawy z dnia 13 października 1998r o systemie ubezpieczeń społecznych,znajomość Ustawy o emeryturach i rentach z FUS,znajomość rozporządzeń Parlamentu Europejskiego i Rady (WE) nr 883/2004 i 987/2009,umiejętność obsługi pakietu MS Office.Wymagane DokumentyCV,list motywacyjny, ze wskazaniem stanowiska, o które ubiega się kandydat,skany dokumentów potwierdzających wymagane wykształcenie, doświadczenie zawodowe, staż pracy, inne niezbędne.Dokumenty należy przesłać przez formularz aplikacyjny wybierającAplikujna dole oferty.Dodatkowe Informacjemiejsce wykonywania pracy: Inspektorat w Grudziądzu Wybickiego 39 86-300 Grudziądzposzukujemy 1 pracownika,proces rekrutacji obejmować będzie rozmowę kwalifikacyjną oraz sprawdzenie wiedzy niezbędnej na oferowanym stanowisku, w zakresie podanym w ogłoszeniu,skontaktujemy się tylko z kandydatami spełniającymi wymagania formalne,oferty niekompletne nie będą rozpatrywane,oferty przesłane po terminie nie będą rozpatrywane.Termin, do którego należy składać dokumenty18-01-2024OferujemyJeśli Jesteś Osobąkomunikatywną i lubiącą współpracę,zorientowaną na klienta,zorientowaną na cel i jakość,radzącą sobie w trudnych sytuacjach.to zachęcamy Cię do składania dokumentów, oferując:zatrudnienie w stabilnej firmie na podstawie umowy o pracę,rozwój zawodowy,bogaty program szkoleń, w tym możliwość dofinansowania studiów,świadczenia z Zakładowego Funduszu Świadczeń Socjalnych, w tym dopłatę do wypoczynku i zajęć sportowych,atrakcyjne pakiety ubezpieczeń zdrowotnych oraz na życie w PZU.Do aplikowania zachęcamy osoby z niepełnosprawnościami. Stwarzamy pracownikom optymalne środowisko pracy, uwzględniając ich potrzeby. Istnieje możliwość dostosowania stanowiska pracy i jego wyposażenia do indywidualnych potrzeb osób z niepełnosprawnościami.Wyposażenie Stanowiska Pracysprzęt komputerowy,sprzęt biurowy.Warunki Wykonywania Pracyspełniają warunki określone wymogami bhp i ppoż.,polegają na obsłudze komputera powyżej 4 godzin na dobę,wiążą się z telefonicznym kontaktem z klientem ZUS,konieczność poruszania się po całym obiekcie,budynek IV-piętrowy z windą oraz pomieszczeniami sanitarnymi dostosowanymi do potrzeb osób niepełnosprawnych,stanowisko pracy zlokalizowane w pomieszczeniach biurowych na III piętrze,miejsce pracy dostosowane do osób poruszających się przy pomocy wózka inwalidzkiego,wejście do budynku jest zorganizowane z poziomu chodnika,przy wejściu do budynku znajduje się pochylnia,drzwi przy wejściu do budynku otwierają się automatycznie,w bezpośrednim sąsiedztwie wejścia do budynku znajdują się miejsca parkingowe dla osób z niepełnosprawnościami.Show moreShow less",https://in.linkedin.com/jobs/view/stanowisko-ds-ustalania-%C5%9Bwiadcze%C5%84-mi%C4%99dzynarodowych-i-korespondencji-grudzi%C4%85dz-at-zus-3806528180?refId=trOQgDfJyK9WGZC6UGATlg%3D%3D&trackingId=RI1MHLdJZFjlQeicVvCDuw%3D%3D&position=3&pageNum=4&trk=public_jobs_jserp-result_search-card
Nxtwave - Senior Associate - Student Engagement - South,NxtWave,"Kochi, Kerala, India",,https://in.linkedin.com/jobs/view/nxtwave-senior-associate-student-engagement-south-at-nxtwave-3805355135?refId=trOQgDfJyK9WGZC6UGATlg%3D%3D&trackingId=r9pKmDKOLDCpK77kAIFTYg%3D%3D&position=4&pageNum=4&trk=public_jobs_jserp-result_search-card
Stanowisko ds. opracowania decyzji i korespondencji (wynik naboru),ZUS,"West Bunghmun, Mizoram, India",,https://in.linkedin.com/jobs/view/stanowisko-ds-opracowania-decyzji-i-korespondencji-wynik-naboru-at-zus-3803335809?refId=trOQgDfJyK9WGZC6UGATlg%3D%3D&trackingId=JxAc3hTUN6jk5hL4%2BB6MjQ%3D%3D&position=5&pageNum=4&trk=public_jobs_jserp-result_search-card
Lekarz orzecznik,ZUS,"West Bunghmun, Mizoram, India","Nazwa jednostki organizacyjnejZUS Oddział w OpoluNazwa komórki organizacyjnejLekarze Orzecznicy ZakładuMiejsce pracyZUS Oddział w OpoluAdres miejsca pracyul. Wrocławska 24, 45-701 OpoleWojewództwoopolskieNazwa stanowiska pracy wg. regulaminu organizacyjnegoLekarz orzecznikZadaniaZakres zadań wykonywanych na stanowisku pracyWydawanie orzeczeń i opinii lekarskich w sprawach świadczeń oraz kontrola prawidłowości orzekania o czasowej niezdolności do pracy i wystawiania zaświadczeń lekarskichWymaganiaWymagania formalne określone dla stanowiska pracyNiezbędnelekarz medycyny z tytułem specjalistyminimum 4 lata czynnego wykonywania zawodu lekarzaMile Widzianespecjalizacja (choroby wewnętrzne, chirurgia, neurologia, psychiatria, ortopedia, medycyna rodzinna, medycyna pracy)minimum 6 miesięcy pracy związanej z orzecznictwem lekarskimWymagania dodatkoweumiejętność planowania i organizacji pracy własnejterminowość, rzetelność, samodzielność, odpowiedzialnośćradzenie sobie w sytuacjach trudnychchęć rozwijania własnej wiedzy i podnoszenia kwalifikacjiWymagane dokumentyCVlist motywacyjny (z zaznaczeniem komórki organizacyjnej i stanowiska, o jakie kandydat się ubiega)kserokopie dokumentów potwierdzających posiadane wykształcenie i doświadczenie zawodoweJeżeli nie chcesz, abyśmy przetwarzali dodatkowe dane o Tobie, nie umieszczaj ich w swoich dokumentach.Jednocześnie informujemy, że klauzula informacyjna dotycząca przetwarzania danych osobowych kandydata w procesie rekrutacji dostępna jest na stronie głównej Zakładu Ubezpieczeń Społecznych (www.zus.pl) w zakładce 'Praca w ZUS'.Miejsce składnia dokumentówDokumenty należy przesłać przez formularz aplikacyjny wybierającAplikujna dole ofertyTermin, do którego należy składać dokumenty31-12-2023OferujemyOferujemyzatrudnienie w stabilnej firmiemożliwość rozwoju zawodowego poprzez udział w szkoleniach, konferencjach, seminariach zawodowychmożliwość ustalenia indywidualnego czasu pracymożliwość uzgodnienia miejsca wykonywania pracy na terenie placówek ZUS województwa opolskiegoWyposażenie Stanowiska Pracysprzęt komputerowysprzęt biurowyDodatkowe informacjeposzukujemy 3 pracowników na stanowiskooferty, które wpłyną po terminie oraz niekompletne, niepodpisane, nie będą rozpatrywaneproces rekrutacji przewiduje przeprowadzenie testu sprawdzającego wymaganą wiedzę i predyspozycjeproces rekrutacji obejmować będzie rozmowę kwalifikacyjną,proces rekrutacji przewiduje sprawdzenie wymaganej wiedzy i predyspozycjiskontaktujemy się tylko z kandydatami spełniającymi wymagania formalnenadsyłanych dokumentów nie zwracamyproces rekrutacji oraz rozmowa rekrutacyjna odbywa się w siedzibie Oddziału ZUS w Opoludo składania podań zachęcamy osoby niepełnosprawneZakład Ubezpieczeń Społecznych jest pracodawcą przyjaznym osobom z niepełnosprawnościami. Stwarza pracownikom optymalne środowisko pracy, uwzględniając ich potrzeby. Istnieje możliwość dostosowania stanowiska pracy i jego wyposażenia do indywidualnych potrzeb osób z niepełnosprawnościami.Miejsce Wykonywania PracyOddział ZUS w Opolu / InspektoratyWarunki Wykonywania Pracyspełniają warunki określone wymogami bhp i ppoż.,polegają na obsłudze komputera powyżej 4 godzin na dobę,wiążą się z bezpośrednim kontaktem z klientem ZUS,konieczność poruszania się po całym obiekcie,konieczność odbywania podróży służbowychbudynek 7 - piętrowy z windą oraz pomieszczeniami sanitarnymi dostosowanymi do potrzeb osób niepełnosprawnych (O/Opole),stanowisko pracy zlokalizowane w pomieszczeniach biurowych na parterze,wejście do budynku jest zorganizowane z poziomu chodnika,drzwi przy wejściu do budynku otwierają się automatycznie,w bezpośrednim sąsiedztwie wejścia do budynku znajdują się miejsca parkingowe dla osób z niepełnosprawnościamiRekrutacja zakończona niepowodzeniem.Nie zgłosił się żaden kandydat spełniający wymagania formalne.Show moreShow less",https://in.linkedin.com/jobs/view/lekarz-orzecznik-at-zus-3803343002?refId=trOQgDfJyK9WGZC6UGATlg%3D%3D&trackingId=3%2FFFZn5BQWqqGEB%2FGXTh1w%3D%3D&position=6&pageNum=4&trk=public_jobs_jserp-result_search-card
